Sample Number,PH,Hardness,Conductivity,Trihalomethanes,Turbidity,Original Potability,Potable by WHO Standards,TestOrTrain,SVM Potability,SVM Test Score,Test/Train for LogReg,Logistic Regression Potability,LogReg Test Score,Test/Train for RanFor,Random Forrest Probability,RanFor Test Score
551,5.49,176.27,500.94,59.4,3.29,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
552,4.49,199.05,390.57,75.67,2.77,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
553,7.03,185.32,326.27,52.72,5.35,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
554,10.2,182.08,291.6,50.57,5.17,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
555,7.34,182.31,360.18,73.49,3.42,False,True,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
556,8.29,196.55,388.94,73.19,5.44,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
557,5.95,160.44,451.01,62.37,4.07,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
558,5.3,220.08,393.39,58.8,3.92,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
559,10.28,198.55,568.08,28.77,4.57,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
560,7.02,167.36,471.48,45.0,4.1,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
561,6.87,197.52,379.51,65.69,4.18,False,True,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
562,8.24,198.21,401.06,81.2,2.78,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
563,5.79,190.43,544.86,84.39,4.1,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
564,6.15,237.14,485.1,58.11,4.03,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
565,7.3,196.95,451.61,71.71,4.14,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
566,7.59,177.08,355.28,42.12,3.34,False,True,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
567,4.92,197.29,357.47,61.86,2.29,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
568,7.6,199.35,210.32,62.85,3.7,False,True,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
569,8.85,188.42,419.4,60.25,2.93,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
570,6.75,203.4,381.44,58.29,3.76,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
571,5.09,159.96,400.16,68.69,2.6,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
572,6.95,159.77,482.6,78.76,3.17,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
573,9.52,204.08,395.7,44.27,3.99,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
574,4.7,195.35,539.46,64.72,3.48,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
575,10.39,200.89,336.28,62.16,4.92,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
576,5.75,183.47,354.17,70.53,3.81,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
577,10.81,209.1,393.19,66.03,4.42,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
578,8.97,228.69,456.43,77.33,3.65,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
579,6.85,204.81,389.64,49.45,3.13,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
580,8.86,200.61,521.77,69.87,3.58,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
581,4.25,149.94,427.11,68.2,3.59,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
582,6.73,229.41,521.84,68.25,4.72,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
583,5.92,186.62,273.45,59.46,4.22,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
584,6.47,176.74,524.91,84.3,3.13,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
585,6.93,190.19,481.74,70.59,3.7,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
586,7.42,220.39,463.3,80.27,3.6,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
587,6.2,211.64,552.46,56.35,4.11,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
588,9.07,203.38,496.16,76.42,4.06,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
589,4.71,209.34,354.17,89.65,3.92,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
590,10.58,213.78,497.17,83.35,2.97,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
591,6.14,158.42,373.84,80.73,4.68,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
592,5.28,186.38,312.0,71.4,3.88,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
593,6.78,189.44,420.36,61.05,3.32,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
594,7.24,211.87,494.42,32.75,4.53,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
595,8.41,210.8,555.58,67.06,2.37,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
596,7.37,185.04,336.96,50.0,3.05,False,True,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
597,7.86,204.78,432.04,55.96,4.53,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
598,5.16,189.3,331.59,61.34,4.65,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
599,4.44,240.17,533.97,69.04,5.04,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
600,8.25,175.91,302.2,71.44,3.94,False,True,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
601,4.9,214.64,375.04,61.59,3.5,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
602,6.86,194.59,439.23,89.03,4.32,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
603,6.67,190.75,383.25,86.44,1.96,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
604,7.6,207.12,452.45,88.02,3.4,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
605,8.16,183.16,475.3,49.6,3.29,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
606,8.87,193.37,355.47,58.81,4.18,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
607,8.77,215.37,369.02,54.76,3.78,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
608,7.79,196.48,471.52,44.54,3.08,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
609,7.65,200.72,420.83,52.91,3.26,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
610,4.77,200.37,310.93,63.66,3.94,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
611,5.39,198.02,419.81,80.57,2.98,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
612,5.48,165.44,488.77,80.23,6.36,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
613,8.35,231.2,527.38,58.05,4.22,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
614,6.84,166.74,390.8,87.1,3.67,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
615,6.49,205.54,479.79,56.98,2.43,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
616,6.65,181.69,257.7,35.3,4.83,False,True,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
617,9.32,212.71,399.77,74.55,3.01,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
618,4.58,186.1,406.38,62.32,4.5,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
619,7.88,229.24,368.77,49.8,4.63,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
620,6.17,238.3,482.67,79.17,4.44,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
621,7.23,177.57,367.69,59.3,5.62,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
622,8.69,184.77,560.97,71.73,2.9,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
623,4.8,190.32,357.44,63.86,4.04,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
624,9.32,199.33,338.44,63.39,4.13,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
625,7.58,180.75,617.88,39.22,4.46,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
626,5.35,232.67,371.91,65.8,3.31,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
627,5.49,179.21,510.61,58.86,4.22,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
628,8.32,221.27,501.67,75.36,2.76,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
629,8.55,216.42,510.9,79.86,4.05,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
630,6.01,218.84,444.28,62.44,3.46,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
631,5.74,173.85,336.06,65.45,3.17,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
632,11.03,228.32,376.23,48.53,4.18,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
633,6.73,242.16,440.86,62.18,4.0,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
634,7.16,171.82,530.53,79.09,3.25,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
635,6.21,169.32,549.28,51.51,3.89,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
636,9.61,231.34,328.9,78.57,3.04,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
637,8.7,166.45,393.56,75.02,4.18,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
638,7.75,198.84,368.4,65.25,3.14,False,True,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
639,7.12,216.12,331.97,84.03,4.21,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
640,8.31,212.7,365.43,70.49,4.78,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
641,5.52,157.14,475.34,51.11,4.03,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
642,10.2,190.8,331.38,68.55,3.96,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
643,5.37,190.94,435.67,107.9,2.0,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
644,8.94,147.92,480.32,61.16,2.83,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
645,8.12,207.51,431.63,63.98,4.72,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
646,7.18,201.08,384.01,23.14,3.67,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
647,5.32,204.2,399.12,83.16,2.93,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
648,6.37,235.34,357.42,59.28,2.28,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
649,6.73,197.56,397.68,54.51,3.18,False,True,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
650,6.88,210.5,570.42,70.62,4.1,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
651,8.01,225.16,382.01,78.77,4.44,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
652,8.27,204.23,500.68,71.02,5.14,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
653,8.75,148.39,407.38,72.16,4.76,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
654,8.15,202.32,597.87,72.38,3.7,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
655,9.05,222.18,558.75,44.56,4.21,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
656,8.92,207.52,468.54,107.28,4.08,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
657,5.96,182.11,567.53,58.17,4.92,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
658,8.18,166.64,363.24,56.31,4.6,False,True,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
659,7.64,238.94,514.96,55.6,3.33,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
660,7.78,193.08,301.75,89.05,3.31,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
661,7.62,196.61,329.02,60.14,2.39,False,True,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
662,6.66,218.77,412.31,41.04,4.5,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
663,8.82,208.33,430.41,88.41,2.88,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
664,7.77,173.19,356.0,39.55,3.21,False,True,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
665,8.57,160.22,490.51,67.48,2.8,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
666,6.99,216.67,369.47,59.65,4.4,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
667,3.34,156.48,485.63,69.62,2.58,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
668,7.77,216.75,288.07,68.86,3.89,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
669,7.2,168.45,437.37,64.51,6.39,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
670,6.15,240.89,354.39,83.24,3.55,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
671,6.77,203.75,334.91,79.86,3.3,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
672,6.74,204.08,544.34,72.61,4.87,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
673,7.6,214.68,321.07,58.1,3.58,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
674,8.55,177.85,413.32,108.85,3.51,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
675,5.43,231.35,448.86,65.55,3.87,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
676,7.71,194.74,347.83,63.72,3.18,True,True,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
677,7.85,193.78,510.31,99.18,3.67,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
