ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability,SampleNumber,ph_rank,Hardness_rank,Solids_rank,Chloramines_rank,Sulfate_rank,Conductivity_rank,Organic_carbon_rank,Trihalomethanes_rank,Turbidity_rank,Average_Rank,Average_Rank_2,Hardness_Safe,ph_safe,Solids_safe,Chloramines_safe,Sulfate_safe,Conductivity_safe,Organic_carbon_safe,Trihalomethanes_safe,Turbidity_safe,Hardness_Safe_qty,ph_safe_qty,Solids_safe_qty,Chloramines_safe_qty,Sulfate_safe_qty,Conductivity_safe_qty,Organic_carbon_safe_qty,Trihalomethanes_safe_qty,Turbidity_safe_qty,Hardness_Safe_pct,ph_safe_pct,Solids_safe_pct,Chloramines_safe_pct,Sulfate_safe_pct,Conductivity_safe_pct,Organic_carbon_safe_pct,Trihalomethanes_safe_pct,Turbidity_safe_pct
10.0,215.11,33462.03,6.19,365.9,373.94,13.79,77.87,2.66,0,2163,2681.0,215.11,2937,868,1960.0,930,1448,2380.0,155,1092.0,649,False,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.15,238.8,14708.47,8.61,450.91,365.74,14.97,53.14,2.63,1,2726,1473.0,238.8,684,2754,2488.0,820,1915,628.0,144,1093.0,651,False,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.74,179.3,12477.77,9.99,421.39,471.78,8.41,66.16,3.01,1,1590,1870.0,179.3,396,3170,2443.0,2314,128,1529.0,370,1093.0,652,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.94,197.05,10762.94,7.52,384.79,406.12,16.24,74.61,2.99,0,1421,2012.0,197.05,241,1983,2232.0,1411,2369,2166.0,357,1093.0,653,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.83,182.47,19130.96,6.8,340.28,433.46,10.79,75.9,3.81,0,1823,1943.0,182.47,1350,1366,1448.0,1811,462,2246.0,1387,1093.0,654,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.0,280.08,26849.19,6.13,374.23,297.61,15.57,70.56,3.4,1,260,245.0,280.08,2397,822,2106.0,151,2141,1877.0,770,1094.0,655,False,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.46,228.73,16061.59,4.14,356.3,370.71,14.06,82.36,4.91,0,577,2283.0,228.73,880,105,1802.0,885,1569,2624.0,2896,1094.0,657,False,True,False,False,False,True,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.96,223.03,24435.64,6.22,305.95,284.5,15.19,40.14,3.73,0,2917,628.0,223.03,2114,898,592.0,80,2006,171.0,1243,1094.0,658,False,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.65,218.17,14799.31,6.16,366.15,416.87,8.95,72.62,5.15,0,2637,2364.0,218.17,697,844,1969.0,1559,180,2011.0,3070,1095.0,660,False,False,False,False,False,False,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.02,236.98,19894.15,7.59,286.94,315.27,12.13,74.13,4.03,0,2284,660.0,236.98,1463,2034,295.0,257,842,2127.0,1745,1096.0,663,False,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.38,156.95,21923.87,7.66,379.54,364.79,11.77,62.86,3.59,0,2208,2257.0,156.95,1783,2100,2180.0,801,721,1266.0,1018,1097.0,665,True,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.56,156.46,32833.43,3.31,257.28,277.23,17.86,62.55,3.29,1,1161,1756.0,156.46,2893,41,82.0,51,2804,1238.0,640,1098.0,666,True,True,False,True,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.83,187.05,46140.13,6.14,352.7,373.43,12.61,58.75,3.03,0,142,1215.0,187.05,3246,827,1736.0,923,1020,938.0,383,1098.0,667,True,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.53,216.45,30268.42,6.3,330.98,436.16,11.9,55.92,2.38,0,1740,2312.0,216.45,2719,957,1199.0,1852,770,784.0,72,1098.0,668,False,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.63,199.65,16312.15,9.9,358.57,420.53,10.54,100.24,2.93,0,150,1807.0,199.65,918,3156,1847.0,1618,398,3057.0,303,1099.0,669,True,True,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.12,181.31,15135.13,5.82,293.84,391.61,11.59,61.95,5.46,0,1442,719.0,181.31,747,624,373.0,1178,673,1187.0,3191,1099.0,670,True,False,False,False,False,True,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
9.54,200.56,20044.21,7.08,303.92,335.55,16.64,71.31,3.02,0,3093,2606.0,200.56,1496,1596,545.0,442,2487,1926.0,378,1100.0,672,False,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.75,207.25,23642.99,7.69,293.78,446.7,6.0,30.9,2.78,1,748,1159.0,207.25,2020,2138,371.0,2011,23,47.0,206,1101.0,673,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.86,254.62,9624.3,7.95,348.41,344.3,7.94,78.11,5.53,0,107,2434.0,254.62,172,2341,1629.0,539,90,2394.0,3209,1101.0,674,False,False,False,False,False,True,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.15,188.41,8406.72,7.74,358.59,449.36,13.22,52.96,3.44,1,3193,737.0,188.41,107,2194,1849.0,2057,1232,618.0,829,1101.0,675,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.85,188.42,17734.95,6.06,317.15,419.4,17.12,60.25,2.93,0,926,2427.0,188.42,1139,769,821.0,1601,2613,1057.0,300,1102.0,676,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.02,167.36,18015.0,5.9,362.52,471.48,10.69,45.0,4.1,0,909,1376.0,167.36,1183,670,1920.0,2310,441,293.0,1844,1103.0,678,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.44,193.0,19579.39,7.64,314.92,379.68,12.9,75.84,3.42,1,702,927.0,193.0,1418,2086,770.0,1010,1129,2241.0,783,1103.0,679,True,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.47,197.03,12883.16,9.26,347.42,355.18,12.76,67.16,3.72,0,1657,394.0,197.03,451,2993,1606.0,677,1072,1601.0,1229,1103.0,680,True,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.11,249.14,45249.45,7.37,338.77,314.97,11.25,88.66,3.1,1,378,710.0,249.14,3241,1849,1416.0,251,582,2867.0,449,1104.0,681,False,False,False,False,False,True,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.82,146.13,13467.88,6.42,289.58,412.84,14.31,81.53,4.02,0,1439,1214.0,146.13,517,1056,321.0,1494,1676,2590.0,1735,1104.0,683,True,True,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
4.62,121.04,22981.75,8.3,372.04,260.57,13.05,66.55,3.42,0,2569,157.0,121.04,1929,2576,2069.0,22,1181,1551.0,796,1104.0,684,True,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.54,181.41,31429.38,7.56,350.4,393.89,10.25,82.72,2.32,1,390,2315.0,181.41,2813,2007,1677.0,1217,347,2641.0,60,1104.0,685,True,False,False,False,False,True,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.0,219.14,16078.46,7.65,355.69,282.5,17.3,65.07,3.36,1,1499,1368.0,219.14,883,2096,1791.0,72,2667,1444.0,713,1108.0,689,False,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.88,226.0,19486.88,6.21,356.34,472.37,12.0,55.03,3.58,1,2003,1974.0,226.0,1401,887,1804.0,2331,797,729.0,1011,1109.0,691,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.65,145.01,19871.79,4.96,288.05,545.97,10.94,71.73,3.74,0,52,1092.0,145.01,1458,264,309.0,3017,500,1955.0,1271,1109.0,692,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.37,183.5,12975.9,6.6,315.9,493.47,12.99,87.03,3.63,0,202,2249.0,183.5,460,1193,786.0,2593,1159,2827.0,1074,1110.0,695,True,True,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
3.63,179.35,28584.18,5.25,292.44,500.87,8.96,77.36,3.35,1,721,40.0,179.35,2585,356,353.0,2667,181,2338.0,698,1111.0,698,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.25,184.39,21616.63,7.17,305.18,412.95,13.79,71.8,2.6,1,3156,2195.0,184.39,1728,1676,575.0,1498,1447,1959.0,134,1111.0,699,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.12,208.69,23985.86,7.51,346.42,436.29,9.61,67.38,2.93,0,657,2118.0,208.69,2060,1981,1586.0,1857,254,1622.0,307,1111.0,700,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.5,246.86,22631.66,3.44,297.13,357.5,16.14,79.71,3.84,1,2415,1722.0,246.86,1890,48,423.0,718,2336,2492.0,1440,1113.0,702,False,True,False,True,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.33,194.87,16658.88,7.99,316.68,335.12,10.18,59.57,4.43,0,41,346.0,194.87,969,2371,808.0,437,335,992.0,2379,1114.0,707,True,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.57,141.59,12875.13,9.12,340.91,339.98,17.11,86.07,2.23,0,2277,1010.0,141.59,449,2947,1459.0,494,2609,2791.0,46,1114.0,708,True,True,False,False,False,True,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.46,225.71,15677.97,6.41,314.33,636.26,10.61,71.96,3.51,0,1373,2285.0,225.71,822,1050,759.0,3259,414,1967.0,916,1114.0,709,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.73,229.13,15058.14,5.12,315.88,443.96,13.78,76.27,4.19,0,2130,1144.0,229.13,736,309,785.0,1972,1438,2264.0,2006,1115.0,711,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
4.71,209.34,20070.57,6.59,301.97,354.17,14.02,89.65,3.92,0,956,173.0,209.34,1502,1185,513.0,663,1552,2894.0,1589,1117.0,714,False,False,False,False,False,True,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.43,183.44,15265.41,5.71,394.0,446.88,17.58,50.27,3.08,1,2347,385.0,183.44,769,565,2319.0,2017,2740,486.0,428,1117.0,715,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
10.03,94.09,25510.1,6.61,385.4,388.47,11.89,69.27,3.74,1,335,2685.0,94.09,2243,1209,2241.0,1134,768,1786.0,1263,1119.0,720,True,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.69,184.77,13283.78,6.52,348.55,560.97,13.98,71.73,2.9,0,1008,2376.0,184.77,493,1133,1633.0,3091,1529,1956.0,281,1119.0,721,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.26,196.65,44184.23,5.27,260.43,324.25,8.15,69.38,4.53,1,1538,1535.0,196.65,3221,362,98.0,320,110,1791.0,2503,1119.0,722,True,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.86,182.04,34591.68,6.19,287.22,285.23,14.37,74.89,3.5,1,1147,1960.0,182.04,2989,859,302.0,83,1707,2181.0,900,1120.0,723,True,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.08,220.67,23873.38,6.18,341.99,333.05,10.66,90.3,4.76,0,96,1418.0,220.67,2044,852,1495.0,416,427,2915.0,2770,1122.0,728,False,True,False,False,False,True,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.08,137.01,24282.15,5.71,433.63,342.73,9.11,88.33,5.55,0,1831,1421.0,137.01,2093,561,2468.0,522,203,2861.0,3214,1122.0,730,True,True,False,False,False,True,False,False,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.03,225.67,12145.54,6.13,365.96,503.11,15.65,73.4,3.14,1,3167,663.0,225.67,367,819,1963.0,2688,2162,2077.0,473,1122.0,732,False,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.72,196.01,13939.29,6.94,345.65,423.2,16.84,89.34,2.88,0,2979,1856.0,196.01,594,1480,1573.0,1657,2540,2886.0,270,1123.0,734,True,True,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.99,200.13,17583.08,6.77,296.57,377.58,10.29,66.89,4.75,0,3057,2045.0,200.13,1114,1335,410.0,980,356,1583.0,2752,1123.0,735,False,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.36,175.04,25833.85,8.24,333.95,302.19,10.56,70.11,3.68,0,566,877.0,175.04,2284,2537,1277.0,175,403,1844.0,1164,1123.0,736,True,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.19,156.33,18432.48,12.25,370.12,288.35,11.87,79.77,3.71,1,2424,2163.0,156.33,1246,3268,2041.0,96,761,2495.0,1214,1124.0,738,True,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.62,182.69,33744.17,6.23,369.55,327.23,14.07,82.78,3.42,1,1124,1801.0,182.69,2943,901,2033.0,348,1573,2643.0,794,1124.0,739,True,True,False,False,False,True,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.45,179.15,17763.31,9.88,328.46,364.13,12.98,49.05,2.95,0,2069,1682.0,179.15,1142,3147,1132.0,795,1158,430.0,323,1124.0,740,True,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
9.93,238.71,10704.6,6.11,351.6,405.9,13.55,59.46,4.7,0,223,2674.0,238.71,240,804,1713.0,1407,1357,982.0,2709,1126.0,746,False,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.83,176.73,33337.11,5.44,286.99,290.12,5.87,75.71,5.2,1,1209,1940.0,176.73,2928,428,297.0,108,19,2238.0,3097,1126.0,747,True,True,False,False,False,True,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.59,201.07,19214.19,7.71,351.39,451.21,4.37,74.67,3.54,0,1390,1778.0,201.07,1359,2162,1708.0,2079,2,2170.0,962,1128.0,749,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.43,166.85,12215.41,7.7,376.28,352.75,20.13,66.74,2.9,1,2848,921.0,166.85,374,2143,2132.0,642,3155,1572.0,285,1128.0,750,True,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.35,199.61,19073.26,5.77,336.99,413.21,12.48,56.79,4.3,1,2016,1603.0,199.61,1339,586,1356.0,1507,970,826.0,2165,1128.0,751,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
3.66,201.1,28102.76,5.68,330.02,291.15,17.47,75.1,3.32,0,234,44.0,201.1,2537,545,1177.0,115,2713,2193.0,669,1130.0,753,False,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.88,141.62,13652.29,5.7,279.78,538.5,12.03,67.91,4.03,0,184,583.0,141.62,544,557,218.0,2978,810,1659.0,1751,1130.0,754,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.65,146.59,16462.46,6.5,299.64,272.44,13.8,87.82,5.2,0,188,479.0,146.59,937,1117,468.0,40,1450,2850.0,3096,1131.0,758,True,False,False,False,False,True,False,False,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.2,214.85,29426.47,8.03,369.73,319.77,10.25,65.31,3.49,0,1874,771.0,214.85,2662,2397,2038.0,285,349,1462.0,882,1132.0,760,False,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.32,230.34,24682.12,7.43,323.83,349.31,9.5,50.66,3.98,1,1543,1587.0,230.34,2141,1904,1008.0,600,238,497.0,1679,1132.0,761,False,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
11.5,195.99,14158.16,7.24,311.97,357.52,19.32,82.35,3.13,0,2945,2773.0,195.99,620,1727,698.0,719,3070,2623.0,465,1133.0,764,True,False,False,False,False,True,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.29,219.7,18085.5,6.01,277.33,406.56,16.14,53.68,3.5,0,3053,1560.0,219.7,1191,727,197.0,1421,2332,654.0,907,1133.0,765,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.79,257.66,17398.39,8.27,251.38,439.7,9.56,54.24,3.39,0,1850,1912.0,257.66,1078,2558,60.0,1914,247,684.0,744,1133.0,766,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
4.74,162.25,27215.9,2.86,372.82,437.22,15.13,65.09,2.94,1,806,180.0,162.25,2446,23,2079.0,1873,1977,1446.0,318,1133.0,767,True,False,False,True,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.68,180.7,12105.72,5.4,296.24,469.84,15.83,61.8,3.78,0,228,1831.0,180.7,363,411,406.0,2287,2221,1176.0,1341,1134.0,772,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
10.23,225.92,9546.13,5.9,313.99,372.53,15.28,61.26,4.79,0,3077,2708.0,225.92,165,669,748.0,911,2041,1144.0,2792,1134.0,773,False,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
4.7,160.21,5128.46,8.28,357.73,344.69,14.22,34.29,4.11,1,1947,170.0,160.21,30,2563,1832.0,546,1640,89.0,1865,1134.0,774,True,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.34,158.34,15288.21,7.6,342.45,334.94,9.24,38.1,5.46,0,495,861.0,158.34,771,2044,1501.0,435,216,136.0,3193,1136.0,778,True,False,False,False,False,True,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.9,258.53,35455.71,4.88,206.25,318.62,13.96,65.87,3.87,1,1523,1278.0,258.53,3032,236,9.0,280,1520,1504.0,1491,1136.0,779,False,True,False,False,True,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.3,231.02,6675.68,6.1,388.8,465.83,14.53,77.67,4.02,1,3151,337.0,231.02,49,795,2271.0,2242,1762,2359.0,1741,1137.0,781,False,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.64,178.27,18308.5,6.55,362.33,394.18,11.29,81.99,4.5,0,428,1810.0,178.27,1224,1154,1915.0,1222,593,2612.0,2450,1137.0,782,True,True,False,False,False,True,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
14.0,235.68,24008.99,5.64,381.1,460.75,13.45,72.86,3.17,0,2075,2785.0,235.68,2063,520,2200.0,2175,1322,2035.0,507,1137.0,783,False,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
4.25,149.94,20497.82,3.27,302.82,427.11,16.09,68.2,3.59,0,944,107.0,149.94,1586,38,530.0,1717,2312,1683.0,1020,1137.0,784,True,False,False,True,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.83,182.45,21670.57,6.41,325.95,397.34,16.51,74.46,2.66,1,1914,1219.0,182.45,1733,1047,1062.0,1263,2444,2151.0,154,1137.0,785,True,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.41,235.04,32555.85,6.85,387.18,411.98,10.24,44.49,3.16,0,33,1660.0,235.04,2874,1407,2254.0,1483,346,279.0,494,1140.0,791,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.46,237.58,25222.96,7.28,316.56,377.68,5.91,62.04,3.95,0,550,1694.0,237.58,2205,1765,805.0,984,20,1199.0,1631,1140.0,792,False,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
9.25,168.04,50279.26,5.91,415.45,400.0,11.95,62.26,3.3,0,1784,2546.0,168.04,3265,671,2418.0,1315,780,1213.0,650,1142.0,793,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
4.74,176.66,24069.34,4.01,367.81,288.22,13.2,77.88,5.47,1,2374,181.0,176.66,2070,91,2002.0,95,1225,2382.0,3197,1142.0,797,True,False,False,False,False,True,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.8,181.45,13028.69,6.11,374.36,405.52,15.77,35.34,4.07,1,2378,549.0,181.45,465,801,2108.0,1403,2205,100.0,1813,1145.0,801,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.6,206.92,14598.03,6.45,316.25,582.11,12.52,68.87,3.4,1,2310,1044.0,206.92,666,1072,797.0,3168,990,1739.0,769,1145.0,802,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.6,190.84,19468.79,6.38,380.73,456.32,5.93,83.56,4.27,1,3234,1043.0,190.84,1397,1019,2196.0,2128,21,2678.0,2118,1146.0,803,True,True,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
